rowId,name,discoveryMethod,discoveryYear,orbitalPeriod,mass,radius,distance,brightnessHostStar,number
1328,Kepler-11 d,Transit,2010,22.6845,7.3,3,613,14.2,6
1329,Kepler-11 e,Transit,2010,31.9996,8,4,613,14.2,6
1330,Kepler-11 f,Transit,2010,46.6888,2,2,613,14.2,6
1331,Kepler-11 g,Transit,2010,118.3807,25,3,613,14.2,6
1332,Kepler-110 b,Transit,2014,12.691112,4.01,2,692,12.902,2
1333,Kepler-110 c,Transit,2014,31.719775,5.52,2,692,12.902,2
1334,Kepler-1100 b,Transit,2016,6.42200058,3.71,2,940,13.822,1
1335,Kepler-1101 b,Transit,2016,81.3151059,6.66,2,897,15.096,1
1336,Kepler-1102 b,Transit,2016,51.3285623,7.56,3,986,14.922,1
1337,Kepler-1103 b,Transit,2016,19.79191978,5.77,2,921,14.073,1
1338,Kepler-1104 b,Transit,2016,5.03728015,2.04,1,516,12.083,1
1339,Kepler-1105 b,Transit,2016,4.42157218,4.7,2,369,15.142,1
1340,Kepler-1106 b,Transit,2016,1.25275217,3.36,2,1168,14.628,1
1341,Kepler-1107 b,Transit,2016,0.57103852,2.36,1,457,14.128,1
1342,Kepler-1108 b,Transit,2016,4.51005748,2.73,1,764,14.919,1
1343,Kepler-1109 b,Transit,2016,37.6467384,5.43,2,797,14.266,1
1344,Kepler-111 b,Transit,2014,3.341815,3.12,2,698,13.419,2
1345,Kepler-111 c,Transit,2014,224.784608,42,7,698,13.419,2
1346,Kepler-1110 b,Transit,2016,9.69312032,7.56,3,726,15.887,1
1347,Kepler-1111 b,Transit,2016,8.79617863,4.66,2,1142,14.715,1
1348,Kepler-1112 b,Transit,2016,14.36267939,9.38,3,1734,14.561,1
1349,Kepler-1113 b,Transit,2016,42.3004954,8.3,3,1127,14.783,1
1350,Kepler-1114 b,Transit,2016,14.97435694,2.39,1,427,13.758,1
1351,Kepler-1115 b,Transit,2016,23.5540725,3.53,2,935,11.882,1
1352,Kepler-1116 b,Transit,2016,41.6977827,6.99,3,1017,15.235,1
1353,Kepler-1117 b,Transit,2016,4.79028459,1.41,1,619,14.124,1
1354,Kepler-1118 b,Transit,2016,38.6715075,7.95,3,818,14.956,1
1355,Kepler-1119 b,Transit,2016,8.3265153,4.35,2,1288,15.067,1
1356,Kepler-112 b,Transit,2014,8.408878,6.17,2,499,13.766,2
1357,Kepler-112 c,Transit,2014,28.574263,6.35,2,499,13.766,2
1358,Kepler-1120 b,Transit,2016,2.94902905,2.48,1,635,15.304,1
1359,Kepler-1121 b,Transit,2016,13.15141081,4.31,2,529,12.017,1
1360,Kepler-1122 b,Transit,2016,42.1917357,4.82,2,924,15.102,1
1361,Kepler-1123 b,Transit,2016,4.33946454,3.43,2,796,14.807,1
1362,Kepler-1124 b,Transit,2016,2.85234897,2.18,1,177,15.968,1
1363,Kepler-1125 b,Transit,2016,17.6700642,4.04,2,910,14.877,1
1364,Kepler-1126 b,Transit,2016,108.593329,3.64,2,668,14.021,1
1365,Kepler-1127 b,Transit,2016,5.12330347,4.5,2,996,15.133,1
1366,Kepler-1128 b,Transit,2016,61.6178167,12.9,4,1163,15.686,1
1367,Kepler-1129 b,Transit,2016,24.3397804,9.06,3,1258,15.257,2
1368,Kepler-1129 c,Transit,2016,76.5369586,7.9,3,1258,15.257,2
1369,Kepler-113 b,Transit,2014,4.754,11.7,2,255,13.46,2
1370,Kepler-113 c,Transit,2014,8.92507,8.7,2,255,13.46,2
1371,Kepler-1130 b,Transit,2016,5.45298175,0.437,1,234,12.396,1
1372,Kepler-1131 b,Transit,2016,3.53232449,3.15,2,1109,14.937,1
1373,Kepler-1132 b,Transit,2016,62.8916228,6.12,2,940,15.472,1
1374,Kepler-1133 b,Transit,2016,11.55562343,4.54,2,821,14.81,1
1375,Kepler-1134 b,Transit,2016,17.13263989,7.46,3,997,15.825,1
1376,Kepler-1135 b,Transit,2016,76.957857,4.08,2,728,14.295,1
1377,Kepler-1136 b,Transit,2016,2.36172433,3.33,2,545,15.642,1
1378,Kepler-1137 b,Transit,2016,23.9210791,5.48,2,971,12.691,1
1379,Kepler-1138 b,Transit,2016,3.17060005,3.53,2,1101,15.336,1
1380,Kepler-1139 b,Transit,2016,0.81316672,1.81,1,555,14.135,1
1381,Kepler-114 b,Transit,2014,5.188549,6.8,1,255,13.712,3
1382,Kepler-114 c,Transit,2013,8.041,2.8,2,255,13.712,3
1383,Kepler-114 d,Transit,2013,11.776,3.9,3,255,13.712,3
1384,Kepler-1140 b,Transit,2016,24.0862707,8.1,3,657,15.453,1
1385,Kepler-1141 b,Transit,2016,2.34451194,0.477,1,365,12.335,1
1386,Kepler-1142 b,Transit,2016,18.3027248,2.76,1,697,14.278,1
1387,Kepler-1143 b,Transit,2016,2.88890485,3.43,2,632,15.194,2
1388,Kepler-1143 c,Transit,2016,210.630591,12.6,4,632,15.194,2
1389,Kepler-1144 b,Transit,2016,17.14647302,4.62,2,1012,14.913,1
1390,Kepler-1145 b,Transit,2016,3.97076766,2.54,1,714,15.45,1
1391,Kepler-1146 b,Transit,2016,2.3522658,2.04,1,694,15.85,1
1392,Kepler-1147 b,Transit,2016,10.62784997,7.32,3,1476,15.356,1
1393,Kepler-1148 b,Transit,2016,1.10446351,3.5,2,682,15.281,1
1394,Kepler-1149 b,Transit,2016,3.73089898,2.67,1,1023,14.931,1
1395,Kepler-115 b,Transit,2014,2.403679,1.32,1,631,13.392,2
1396,Kepler-115 c,Transit,2014,8.990889,7.27,3,631,13.392,2
1397,Kepler-1150 b,Transit,2016,2.78786839,1.04,1,373,14.423,1
1398,Kepler-1151 b,Transit,2016,65.6478424,5.56,2,763,14.857,1
1399,Kepler-1152 b,Transit,2016,1.64680191,0.59,1,184,14.598,1
1400,Kepler-1153 b,Transit,2016,1.75583533,3.64,2,1185,15.798,1
1401,Kepler-1154 b,Transit,2016,5.1856142,6.08,2,1531,14.779,2
1402,Kepler-1154 c,Transit,2016,8.45808312,6.17,2,1531,14.779,2
1403,Kepler-1155 b,Transit,2016,33.469743,4.78,2,987,14.739,1
1404,Kepler-1156 b,Transit,2016,11.89520511,2.3,1,759,14.126,1
1405,Kepler-1157 b,Transit,2016,4.45743164,1.32,1,346,14.377,1
1406,Kepler-1158 b,Transit,2016,13.5396293,6.08,2,1258,13.574,1
1407,Kepler-1159 b,Transit,2016,22.70816791,6.21,2,1238,14.545,1
1408,Kepler-116 b,Transit,2014,5.968734,11.6,3,987,13.689,2
1409,Kepler-116 c,Transit,2014,13.07163,5.9,2,987,13.689,2
1410,Kepler-1160 b,Transit,2016,7.97034958,5.22,2,1293,15.8,1
1411,Kepler-1161 b,Transit,2016,10.71252541,5.18,2,428,15.8,1
1412,Kepler-1162 b,Transit,2016,32.5637069,5.52,2,989,15.485,1
1413,Kepler-1163 b,Transit,2016,6.11786898,1.08,1,487,12.118,1
1414,Kepler-1164 b,Transit,2016,3.97599768,1.46,1,447,14.09,1
1415,Kepler-1165 b,Transit,2016,9.478522,3.02,2,1081,14.392,1
1416,Kepler-1166 b,Transit,2016,33.2406882,3.5,2,648,14.466,1
1417,Kepler-1167 b,Transit,2016,1.00393374,3.57,2,811,15.929,1
1418,Kepler-1168 b,Transit,2016,55.8226539,6.8,3,911,15.609,1
1419,Kepler-1169 b,Transit,2016,6.11009134,0.779,1,538,12.685,1
1420,Kepler-117 b,Transit,2014,18.7959228,29.875,8,1430,14.247,2
1421,Kepler-117 c,Transit,2014,50.790391,584.78,12,1430,14.247,2
1422,Kepler-1170 b,Transit,2016,9.98969327,6.39,2,911,15.909,1
1423,Kepler-1171 b,Transit,2016,1.44259224,7.08,3,615,11.459,1
1424,Kepler-1172 b,Transit,2016,26.0204423,10.3,3,1292,15.846,1
1425,Kepler-1173 b,Transit,2016,0.7698536,0.64,1,402,13.804,1
1426,Kepler-1174 b,Transit,2016,6.89225223,3.15,2,829,14.159,1
1427,Kepler-1175 b,Transit,2016,37.94563,9.22,3,1244,15.916,1
1428,Kepler-1176 b,Transit,2016,24.1738579,6.57,2,1023,15.05,1
1429,Kepler-1177 b,Transit,2016,106.247547,4.27,2,829,14.508,1
1430,Kepler-1178 b,Transit,2016,31.80634,1.24,1,336,13.96,1
1431,Kepler-1179 b,Transit,2016,2.68505749,2.3,1,454,14.068,1
1432,Kepler-118 b,Transit,2014,7.518496,4.5,2,577,14.719,2
1433,Kepler-118 c,Transit,2014,20.17202,45.7,8,577,14.719,2
1434,Kepler-1180 b,Transit,2016,16.8601286,4.62,2,1284,14.984,1
1435,Kepler-1181 b,Transit,2016,4.89337519,3.09,2,867,13.455,1
1436,Kepler-1182 b,Transit,2016,11.17394617,6.39,2,1258,15.345,1
1437,Kepler-1183 b,Transit,2016,28.5057189,8.35,3,1378,15.83,1
1438,Kepler-1184 b,Transit,2016,53.5991044,7.65,3,1193,14.931,1
1439,Kepler-1185 b,Transit,2016,104.3518976,2.33,1,296,12.552,1
1440,Kepler-1186 b,Transit,2016,16.07677615,5.6,2,1112,15.267,1
1441,Kepler-1187 b,Transit,2016,18.87064068,7.32,3,1029,14.566,1
1442,Kepler-1188 b,Transit,2016,17.1369543,4.98,2,1202,14.968,1
1443,Kepler-1189 b,Transit,2016,3.78858982,3.78,2,883,14.249,1
1444,Kepler-119 b,Transit,2014,2.422082,12.6,4,733,14.2,2
1445,Kepler-119 c,Transit,2014,4.125103,0.721,1,733,14.2,2
1446,Kepler-1190 b,Transit,2016,10.45843441,2.33,1,384,14.494,1
1447,Kepler-1191 b,Transit,2016,5.60014851,2.89,2,876,15.312,1
1448,Kepler-1192 b,Transit,2016,25.2034787,6.17,2,1108,15.681,1
1449,Kepler-1193 b,Transit,2016,2.83265213,2.3,1,695,13.421,1
1450,Kepler-1194 b,Transit,2016,16.22371307,2.89,2,616,14.103,1
1451,Kepler-1195 b,Transit,2016,8.49642241,4.98,2,812,15.912,1
1452,Kepler-1196 b,Transit,2016,66.1849031,5.6,2,946,14.832,1
1453,Kepler-1197 b,Transit,2016,2.03231845,2.1,1,505,15.113,1
1454,Kepler-1198 b,Transit,2016,7.6847716,2.76,1,777,14.769,1
1455,Kepler-1199 b,Transit,2016,15.0447198,1.6,1,540,13.03,1
1456,Kepler-12 b,Transit,2011,4.4379629,137.30256,20,600,13.8,1
1457,Kepler-120 b,Transit,2014,6.312501,8.5,2,376,14.719,2
1458,Kepler-120 c,Transit,2014,12.794585,2.96,2,376,14.719,2
1459,Kepler-1200 b,Transit,2016,1.11854972,1.2,1,579,15.789,1
1460,Kepler-1201 b,Transit,2016,15.18725932,5.86,2,1202,14.7,1
1461,Kepler-1202 b,Transit,2016,28.6851324,8.96,3,1393,15.608,1
1462,Kepler-1203 b,Transit,2016,0.58800076,1.2,1,269,14.915,1
1463,Kepler-1204 b,Transit,2016,85.7350285,9.53,3,1282,15.295,1
1464,Kepler-1205 b,Transit,2016,1.07839035,2.57,1,766,15.13,1
1465,Kepler-1206 b,Transit,2016,1.21699766,3.33,2,807,15.929,1
1466,Kepler-1207 b,Transit,2016,13.68237119,3.26,2,946,14.449,1
1467,Kepler-1208 b,Transit,2016,11.08507637,5.99,2,877,15.946,1
1468,Kepler-1209 b,Transit,2016,25.369116,2.89,2,558,12.411,1
1469,Kepler-121 b,Transit,2014,3.177422,6.08,2,622,14.677,2
1470,Kepler-121 c,Transit,2014,41.008011,5.77,2,622,14.677,2
1471,Kepler-1210 b,Transit,2016,8.07124073,3.53,2,1155,15.566,1
1472,Kepler-1211 b,Transit,2016,11.01816836,7.04,3,1486,15.828,1
1473,Kepler-1212 b,Transit,2016,12.94130146,5.22,2,1304,15.024,1
1474,Kepler-1213 b,Transit,2016,5.34982412,1.81,1,685,13.342,1
1475,Kepler-1214 b,Transit,2016,18.82634264,6.17,2,757,15.223,1
1476,Kepler-1215 b,Transit,2016,4.76703963,1.98,1,701,14.425,1
1477,Kepler-1216 b,Transit,2016,4.37034536,2.51,1,1124,15.107,1
1478,Kepler-1217 b,Transit,2016,2.03232507,4.62,2,1363,15.242,1
1479,Kepler-1218 b,Transit,2016,22.9221266,2.67,1,667,13.551,1
1480,Kepler-1219 b,Transit,2016,16.10467749,5.14,2,622,12.232,1
1481,Kepler-122 b,Transit,2014,5.766193,6.08,2,946,14.222,5
1482,Kepler-122 c,Transit,2014,12.465988,29,6,946,14.222,5
1483,Kepler-122 d,Transit,2014,21.587475,5.48,2,946,14.222,5
1484,Kepler-122 e,Transit,2014,37.993273,27.7,3,946,14.222,5
1485,Kepler-122 f,Transit Timing Variations,2014,56.268,36,2,946,14.222,5
1486,Kepler-1220 b,Transit,2016,7.42693741,2.92,2,958,14.965,1
1487,Kepler-1221 b,Transit,2016,12.00096042,4.19,2,909,15.58,1
1488,Kepler-1222 b,Transit,2016,1.91694425,0.418,1,455,14.091,1
1489,Kepler-1223 b,Transit,2016,16.301259,1.98,1,455,14.612,1
1490,Kepler-1224 b,Transit,2016,13.32351601,2.33,1,578,12.825,1
1491,Kepler-1225 b,Transit,2016,7.01075434,3.97,2,1241,14.632,1
1492,Kepler-1226 b,Transit,2016,17.2923453,2.7,1,779,14.15,1
1493,Kepler-1227 b,Transit,2016,94.2887577,5.86,2,667,14.176,1
1494,Kepler-1228 b,Transit,2016,0.57736958,2.99,2,547,14.861,1
1495,Kepler-1229 b,Transit,2016,86.828989,2.54,1,236,15.51,1
1496,Kepler-123 b,Transit,2014,17.232366,55.3,3,934,14.021,2
1497,Kepler-123 c,Transit,2014,26.695074,2.79,1,934,14.021,2
1498,Kepler-1230 b,Transit,2016,9.95661537,7.8,3,1433,15.274,1
1499,Kepler-1231 b,Transit,2016,10.41725184,2.6,1,948,14.714,1
1500,Kepler-1232 b,Transit,2016,26.7839183,4.38,2,740,14.762,1
1501,Kepler-1233 b,Transit,2016,45.1263042,7.27,3,1281,14.659,1
1502,Kepler-1234 b,Transit,2016,11.94014029,8.3,3,866,15.878,1
1503,Kepler-1235 b,Transit,2016,4.16055856,0.418,1,533,13.877,1
1504,Kepler-1236 b,Transit,2016,31.0571618,5.22,2,1078,15.925,1
1505,Kepler-1237 b,Transit,2016,84.5733226,8.55,3,1121,15.755,1
1506,Kepler-1238 b,Transit,2016,4.14787559,4.38,2,1533,14.733,1
1507,Kepler-1239 b,Transit,2016,5.19104016,8.75,3,2511,15.395,1
1508,Kepler-124 b,Transit,2014,3.410493,0.315,1,383,14.124,3
1509,Kepler-124 c,Transit,2014,13.821375,3.71,2,383,14.124,3
1510,Kepler-124 d,Transit,2014,30.950851,1.41,1,383,14.124,3
1511,Kepler-1240 b,Transit,2016,4.8663815,1.6,1,614,13.961,1
1512,Kepler-1241 b,Transit,2016,18.5525701,7.41,3,936,15.669,1
1513,Kepler-1242 b,Transit,2016,13.62798432,5.73,2,682,15.498,1
1514,Kepler-1243 b,Transit,2016,16.8320729,3.71,2,877,14.833,1
1515,Kepler-1244 b,Transit,2016,3.70428172,2.39,1,764,12.323,1
1516,Kepler-1245 b,Transit,2016,4.35409304,2.67,1,861,15.372,2
1517,Kepler-1245 c,Transit,2016,2.93658468,2.67,1,861,15.372,2
1518,Kepler-1246 b,Transit,2016,11.32271513,2.42,1,435,15.032,1
1519,Kepler-1247 b,Transit,2016,13.71220213,6.04,2,1094,15.901,1
1520,Kepler-1248 b,Transit,2016,7.46725407,1.76,1,540,12.925,1
1521,Kepler-1249 b,Transit,2016,24.3347127,6.26,2,1674,15.352,1
1522,Kepler-125 b,Transit,2014,4.164389,6.21,2,171,14.768,2
1523,Kepler-125 c,Transit,2014,5.774464,0.33,1,171,14.768,2
1524,Kepler-1250 b,Transit,2016,2.60754383,4.35,2,1371,15.569,1
1525,Kepler-1251 b,Transit,2016,45.0904643,4.04,2,863,14.939,1
1526,Kepler-1252 b,Transit,2016,15.0540329,3.43,2,828,14.495,1
1527,Kepler-1253 b,Transit,2016,68.8861915,2.33,1,390,12.457,1
1528,Kepler-1254 b,Transit,2016,9.99113313,3.02,2,676,15.302,3
1529,Kepler-1254 c,Transit,2016,3.60084276,2.24,1,676,15.302,3
1530,Kepler-1254 d,Transit,2016,5.72717226,2.27,1,676,15.302,3
1531,Kepler-1255 b,Transit,2016,36.2919336,5.99,2,1344,15.199,1
1532,Kepler-1256 b,Transit,2016,12.4127754,2.83,1,862,13.513,1
1533,Kepler-1257 b,Transit,2016,2.66831376,2.92,2,1081,15.512,1
1534,Kepler-1258 b,Transit,2016,0.98494017,0.566,1,651,13.785,1
1535,Kepler-1259 b,Transit,2016,0.66308526,2.63,1,704,15.333,1
1536,Kepler-126 b,Transit,2014,10.495711,2.92,2,231,10.454,3
1537,Kepler-126 c,Transit,2014,21.869741,3.12,2,231,10.454,3
1538,Kepler-126 d,Transit,2014,100.283134,6.8,3,231,10.454,3
1539,Kepler-1260 b,Transit,2016,19.1187753,3.78,2,1041,14.823,1
1540,Kepler-1261 b,Transit,2016,48.4308991,5.73,2,795,15.582,1
1541,Kepler-1262 b,Transit,2016,8.67900242,3.97,2,1153,15.184,1
1542,Kepler-1263 b,Transit,2016,4.55139967,1.55,1,695,15.001,1
1543,Kepler-1264 b,Transit,2016,0.96852602,1.76,1,814,14.479,1
1544,Kepler-1265 b,Transit,2016,6.49441289,2.39,1,581,15.566,1
1545,Kepler-1266 b,Transit,2016,28.474748,7.18,3,901,15.836,1
1546,Kepler-1267 b,Transit,2016,13.0313945,9.32,3,1628,15.814,1
1547,Kepler-1268 b,Transit,2016,40.9903986,4.78,2,1406,15.222,1
1548,Kepler-1269 b,Transit,2016,37.3331536,3.29,2,710,13.57,1
1549,Kepler-127 b,Transit,2014,14.435889,2.54,1,353,11.438,3
1550,Kepler-127 c,Transit,2014,29.393195,7.56,3,353,11.438,3
1551,Kepler-127 d,Transit,2014,48.630408,7.46,3,353,11.438,3
1552,Kepler-1270 b,Transit,2016,6.03356196,11,3,1204,13.285,1
1553,Kepler-1271 b,Transit,2016,3.0255955,2.79,1,885,13.868,1
1554,Kepler-1272 b,Transit,2016,51.1309704,6.21,2,896,14.384,1
1555,Kepler-1273 b,Transit,2016,28.625653,6.76,2,1355,15.796,1
1556,Kepler-1274 b,Transit,2016,6.98152703,2.6,1,609,11.682,1
1557,Kepler-1275 b,Transit,2016,3.65691115,2.79,1,1280,14.406,1
1558,Kepler-1276 b,Transit,2016,12.5720095,1.81,1,587,12.848,1
1559,Kepler-1277 b,Transit,2016,40.8365012,3.19,2,606,14.093,1
1560,Kepler-1278 b,Transit,2016,3.23941344,1.01,1,743,13.632,1
1561,Kepler-1279 b,Transit,2016,23.4774101,3.71,2,1017,13.932,1
1562,Kepler-128 b,Transit,2013,15.09,30.7,1,399,11.289,2
1563,Kepler-128 c,Transit,2013,22.804,33.3,1,399,11.289,2
1564,Kepler-1280 b,Transit,2016,66.5579057,4.16,2,1006,14,1
1565,Kepler-1281 b,Transit,2016,3.11602791,3.33,2,1090,15.997,1
1566,Kepler-1282 b,Transit,2016,2.13194651,3.02,2,1126,15.492,1
1567,Kepler-1283 b,Transit,2016,12.9460978,4.31,2,1452,15.07,1
1568,Kepler-1284 b,Transit,2016,0.66407381,1.92,1,852,15.662,1
1569,Kepler-1285 b,Transit,2016,14.7967458,0.871,1,364,11.65,1
1570,Kepler-1286 b,Transit,2016,11.25402929,5.27,2,1150,15.142,1
1571,Kepler-1287 b,Transit,2016,11.47685909,2.99,2,1027,15.007,1
1572,Kepler-1288 b,Transit,2016,2.76122421,1.46,1,715,13.177,1
1573,Kepler-1289 b,Transit,2016,7.99019627,2.92,2,1059,14.599,1
1574,Kepler-129 b,Transit,2014,15.79186,6.21,2,371,11.644,2
1575,Kepler-129 c,Transit,2014,82.20017,7.04,3,371,11.644,2
1576,Kepler-1290 b,Transit,2016,4.69500134,2.6,1,1321,15.691,1
1577,Kepler-1291 b,Transit,2016,8.63043276,3.39,2,982,15.883,1
1578,Kepler-1292 b,Transit,2016,3.27646405,3.97,2,1406,15.948,1
1579,Kepler-1293 b,Transit,2016,5.57654784,0.871,1,770,13.3,1
1580,Kepler-1294 b,Transit,2016,115.6862258,10.3,3,1120,15.15,1
1581,Kepler-1295 b,Transit,2016,3.81371974,3.02,2,1257,15.908,1
1582,Kepler-1296 b,Transit,2016,8.3839865,0.693,1,631,14.627,1
1583,Kepler-1297 b,Transit,2016,1.68189002,0.871,1,996,14.782,1
1584,Kepler-1298 b,Transit,2016,7.12811928,2.27,1,498,11.313,1
1585,Kepler-1299 b,Transit,2016,19.9400874,9.17,3,1352,15.9,1
1586,Kepler-130 b,Transit,2014,8.457458,1.04,1,330,11.825,3
1587,Kepler-130 c,Transit,2014,27.50868,8.75,3,330,11.825,3
1588,Kepler-130 d,Transit,2014,87.517905,3.33,2,330,11.825,3
1589,Kepler-1300 b,Transit,2016,22.2419092,2.45,1,757,12.768,1
1590,Kepler-1301 b,Transit,2016,9.08237046,2.54,1,816,15.373,1
1591,Kepler-1302 b,Transit,2016,8.83922659,2.63,1,727,15.039,1
1592,Kepler-1303 b,Transit,2016,7.56127224,2.6,1,905,14.616,1
1593,Kepler-1304 b,Transit,2016,16.1288853,5.86,2,682,15.045,1
1594,Kepler-1305 b,Transit,2016,13.5630972,4.19,2,1343,15.714,1
1595,Kepler-1306 b,Transit,2016,16.29595382,4.31,2,1130,15.212,1
1596,Kepler-1307 b,Transit,2016,18.01621096,6.66,2,1396,15.38,1
1597,Kepler-1308 b,Transit,2016,2.10433812,0.0933,1,73,14.474,1
1598,Kepler-1309 b,Transit,2016,28.8432647,6.21,2,845,16.187,1
1599,Kepler-131 b,Transit,2014,16.092,16.13,2,235,11.49,2
1600,Kepler-131 c,Transit,2014,25.5169,8.25,1,235,11.49,2
1601,Kepler-1310 b,Transit,2016,0.67933627,2.67,1,583,14.122,1
1602,Kepler-1311 b,Transit,2016,11.1726994,2.07,1,705,13.318,2
1603,Kepler-1311 c,Transit,2016,2.53573424,1.98,1,705,13.318,2
1604,Kepler-1312 b,Transit,2016,5.44832529,5.06,2,305,12.378,1
1605,Kepler-1313 b,Transit,2016,3.83309118,3.75,2,187,11.789,1
1606,Kepler-1314 b,Transit,2016,5.42474928,22.9,5,462,17.121,1
1607,Kepler-1315 b,Transit,2016,0.84338011,2.48,1,505,14.952,1
1608,Kepler-1316 b,Transit,2016,87.9732136,12.3,4,753,13.951,1
1609,Kepler-1317 b,Transit,2016,0.56887443,3.05,2,734,15.234,1
1610,Kepler-1318 b,Transit,2016,213.257663,9.85,3,475,15.242,1
1611,Kepler-1319 b,Transit,2016,2.88676265,2.36,1,114,14.222,1
1612,Kepler-132 b,Transit,2014,6.178196,1.92,1,303,11.818,4
1613,Kepler-132 c,Transit,2014,6.414914,2.18,1,303,11.818,4
1614,Kepler-132 d,Transit,2014,18.010199,3.02,2,303,11.818,4
1615,Kepler-132 e,Transit,2016,110.2869374,1.76,1,303,11.818,4
1616,Kepler-1320 b,Transit,2016,0.86838653,3.53,2,771,15.905,1
1617,Kepler-1321 b,Transit,2016,11.12830484,21.5,5,547,16.928,2
1618,Kepler-1321 c,Transit,2016,2.22649109,6.35,2,547,16.928,2
1619,Kepler-1322 b,Transit,2016,0.96286738,3.22,2,1217,15.775,1
1620,Kepler-1323 b,Transit,2016,0.92990668,2.92,2,530,12.344,1
1621,Kepler-1324 b,Transit,2016,4.11584468,2.89,2,522,15.134,1
1622,Kepler-1325 b,Transit,2016,33.8786838,8.55,3,955,15.129,1
1623,Kepler-1326 b,Transit,2016,42.3514267,16.3,4,910,12.741,1
1624,Kepler-1327 b,Transit,2016,14.88801098,3.89,2,688,13.884,1
1625,Kepler-1328 b,Transit,2016,4.52158888,0.904,1,630,13.803,1
1626,Kepler-1329 b,Transit,2016,9.33646594,5.35,2,624,15.85,1
1627,Kepler-133 b,Transit,2014,8.129976,3.75,2,530,12.841,2
1628,Kepler-133 c,Transit,2014,31.517586,8.45,3,530,12.841,2
1629,Kepler-1330 b,Transit,2016,10.10769068,3.36,2,939,14.945,1
1630,Kepler-1331 b,Transit,2016,0.78916165,1.16,1,365,15.032,1
1631,Kepler-1332 b,Transit,2016,11.87456832,2.45,1,515,13.795,1
1632,Kepler-1333 b,Transit,2016,109.6471842,8.3,3,958,15.171,1
1633,Kepler-1334 b,Transit,2016,15.64591713,5.86,2,1047,15.171,1
1634,Kepler-1335 b,Transit,2016,6.26406846,2.7,1,628,15.304,1
1635,Kepler-1336 b,Transit,2016,23.198681,4.58,2,822,14.038,2
1636,Kepler-1336 c,Transit,2016,5.77721211,3.57,2,822,14.038,2
1637,Kepler-1337 b,Transit,2016,24.4002549,6.39,2,588,15.817,1
1638,Kepler-1338 b,Transit,2016,0.93511806,0.721,1,619,13.574,1
1639,Kepler-1339 b,Transit,2016,1.34155513,0.285,1,267,12.123,1
1640,Kepler-134 b,Transit,2014,5.317429,4.66,2,369,12.222,2
1641,Kepler-134 c,Transit,2014,10.105785,2.13,1,369,12.222,2
1642,Kepler-1340 b,Transit,2016,0.66502692,3.02,2,1421,14.755,1
1643,Kepler-1341 b,Transit,2016,132.9968322,9.22,3,466,15.018,1
1644,Kepler-1342 b,Transit,2016,2.21571036,3.39,2,941,15.383,1
1645,Kepler-1343 b,Transit,2016,3.35183158,4.38,2,1307,15.53,1
1646,Kepler-1344 b,Transit,2016,4.7683049,4.04,2,851,14.027,1
1647,Kepler-1345 b,Transit,2016,44.6169557,6.17,2,1164,13.705,1
1648,Kepler-1346 b,Transit,2016,3.40165668,3.12,2,1123,14.462,1
1649,Kepler-1347 b,Transit,2016,14.00947528,1.08,1,321,13.412,1
1650,Kepler-1348 b,Transit,2016,27.5722742,4.42,2,1033,14.679,1
1651,Kepler-1349 b,Transit,2016,2.12823928,0.271,1,260,11.082,1
1652,Kepler-135 b,Transit,2014,6.00253,3.93,2,604,12.679,2
1653,Kepler-135 c,Transit,2014,11.448708,1.65,1,604,12.679,2
1654,Kepler-1350 b,Transit,2016,4.4968604,6.9,3,350,16.233,2
1655,Kepler-1350 c,Transit,2016,1.76678906,3.64,2,350,16.233,2
1656,Kepler-1351 b,Transit,2016,0.91614077,0.208,1,241,14.087,1
1657,Kepler-1352 b,Transit,2016,1.87788275,0.64,1,637,13.25,1
1658,Kepler-1353 b,Transit,2016,24.7543966,3.89,2,596,15.506,1
1659,Kepler-1354 b,Transit,2016,76.613377,9.11,3,1057,14.369,1
1660,Kepler-1355 b,Transit,2016,1.28958811,2.73,1,963,15.452,1
1661,Kepler-1356 b,Transit,2016,0.63400294,2.96,2,881,15.72,1
1662,Kepler-1357 b,Transit,2016,3.0091324,2.18,1,1026,15.22,1
1663,Kepler-1358 b,Transit,2016,7.06317341,1.46,1,558,14.54,1
1664,Kepler-1359 b,Transit,2016,59.4970952,8.4,3,669,15.753,1
1665,Kepler-136 b,Transit,2014,11.5789,19.8,2,366,11.754,2
1666,Kepler-136 c,Transit,2014,16.399235,4.62,2,366,11.754,2
1667,Kepler-1360 b,Transit,2016,40.5286413,11.5,3,1405,13.88,1
1668,Kepler-1361 b,Transit,2016,3.57554956,0.566,1,404,13.917,1
1669,Kepler-1362 b,Transit,2016,136.205626,7.27,3,767,15.825,1
1670,Kepler-1363 b,Transit,2016,2.94194094,2.1,1,559,15.292,1
1671,Kepler-1364 b,Transit,2016,13.32196237,5.27,2,1149,13.186,1
1672,Kepler-1365 b,Transit,2016,7.69993485,0.721,1,541,13.38,2
1673,Kepler-1365 c,Transit,2016,4.77468005,0.437,1,541,13.38,2
1674,Kepler-1366 b,Transit,2016,2.16457097,2.63,1,395,15.889,1
1675,Kepler-1367 b,Transit,2016,1.57409027,0.721,1,357,15.558,1
1676,Kepler-1368 b,Transit,2016,0.67564949,3.36,2,1750,15.873,1
1677,Kepler-1369 b,Transit,2016,25.873148,7.7,3,1236,15.35,1
